question_id,passage_id,answer_id,question,passage,answer,label
2128,7:187-187,1.0,متى تقوم الساعة ؟,يسألونك عن الساعة أيان مرساها قل إنما علمها عند ربي لا يجليها لوقتها إلا هو ثقلت في السماوات والأرض لا تأتيكم إلا بغتة يسألونك كأنك حفي عنها قل إنما علمها عند الله ولكن أكثر الناس لا يعلمون{187} الأعراف,لا يعلم ذلك إلا الله . ⇦ والدليل قوله تعالى: ﴿يَسأَلونَكَ عَنِ السّاعَةِ أَيّانَ مُرساها قُل إِنَّما عِلمُها عِندَ رَبّي لا يُجَلّيها لِوَقتِها إِلّا هُوَ ثَقُلَت فِي السَّماواتِ وَالأَرضِ لا تَأتيكُم إِلّا بَغتَةً﴾ [الأعراف: ١٨٧] .,1
2129,71:16-16,1.0,ما هو السراج الوهاج ؟,وجعل القمر فيهن نورا وجعل الشمس سراجا{16} نوح,الشمس.  ⇦ لقوله تعالى: ﴿وَجَعَلَ القَمَرَ فيهِنَّ نورًا وَجَعَلَ الشَّمسَ سِراجًا﴾ [نوح: ١٦] .,1
2130,2:90-90,1.0,في سورة الفاتحة ذكر المغضوب عليهم فمن هم؟,بئسما اشتروا به أنفسهم أن يكفروا بما أنزل الله بغيا أن ينزل الله من فضله على من يشاء من عباده فباءوا بغضب على غضب وللكافرين عذاب مهين{90} البقرة,المغضوب عليهم: اليهود، وكل من عَلِمَ الحق ولم يعمل به. ● والضالون: النصارى، وكل من عَمِلَ بغير الحق جاهلًا به .   ⇦ والدليل حديث عديّ بن حاتم رضي الله عنه، قال: قال لي رسول الله ﷺ: «المغضوبُ عليهم: اليهود، والضالِّينَ: النصارى». أخرجه أحمد (19381)، وهو في الصحيحة للألباني (3263). ⇦ وقوله تعالى: ﴿بِئسَمَا اشتَرَوا بِهِ أَنفُسَهُم أَن يَكفُروا بِما أَنزَلَ اللَّهُ بَغيًا أَن يُنَزِّلَ اللَّهُ مِن فَضلِهِ عَلى مَن يَشاءُ مِن عِبادِهِ فَباءوا بِغَضَبٍ عَلى غَضَبٍ وَلِلكافِرينَ عَذابٌ مُهينٌ﴾ [البقرة: ٩٠] . ↺ وهذه الآية نزلت في اليهود. ⇦ وقوله تعالى: ﴿قُل يا أَهلَ الكِتابِ لا تَغلوا في دينِكُم غَيرَ الحَقِّ وَلا تَتَّبِعوا أَهواءَ قَومٍ قَد ضَلّوا مِن قَبلُ وَأَضَلّوا كَثيرًا وَضَلّوا عَن سَواءِ السَّبيل ِ۝ لُعِنَ الَّذينَ كَفَروا مِن بَني إِسرائيلَ عَلى لِسانِ داوودَ وَعيسَى ابنِ مَريَمَ ذلِكَ بِما عَصَوا وَكانوا يَعتَدونَ﴾ [المائدة: ٧٧ – ٧٨]  ↺ وهذه الآية تبين حال النصارى.,1
2131,5:77-78,1.0,في سورة الفاتحة ذكر االضالون فمن هم ؟,قل يا أهل الكتاب لا تغلوا في دينكم غير الحق ولا تتبعوا أهواء قوم قد ضلوا من قبل وأضلوا كثيرا وضلوا عن سواء السبيل{77} لعن الذين كفروا من بني إسرائيل على لسان داوود وعيسى ابن مريم ذلك بما عصوا وكانوا يعتدون{78} المائدة,المغضوب عليهم: اليهود، وكل من عَلِمَ الحق ولم يعمل به. ● والضالون: النصارى، وكل من عَمِلَ بغير الحق جاهلًا به .   ⇦ والدليل حديث عديّ بن حاتم رضي الله عنه، قال: قال لي رسول الله ﷺ: «المغضوبُ عليهم: اليهود، والضالِّينَ: النصارى». أخرجه أحمد (19381)، وهو في الصحيحة للألباني (3263). ⇦ وقوله تعالى: ﴿بِئسَمَا اشتَرَوا بِهِ أَنفُسَهُم أَن يَكفُروا بِما أَنزَلَ اللَّهُ بَغيًا أَن يُنَزِّلَ اللَّهُ مِن فَضلِهِ عَلى مَن يَشاءُ مِن عِبادِهِ فَباءوا بِغَضَبٍ عَلى غَضَبٍ وَلِلكافِرينَ عَذابٌ مُهينٌ﴾ [البقرة: ٩٠] . ↺ وهذه الآية نزلت في اليهود. ⇦ وقوله تعالى: ﴿قُل يا أَهلَ الكِتابِ لا تَغلوا في دينِكُم غَيرَ الحَقِّ وَلا تَتَّبِعوا أَهواءَ قَومٍ قَد ضَلّوا مِن قَبلُ وَأَضَلّوا كَثيرًا وَضَلّوا عَن سَواءِ السَّبيل ِ۝ لُعِنَ الَّذينَ كَفَروا مِن بَني إِسرائيلَ عَلى لِسانِ داوودَ وَعيسَى ابنِ مَريَمَ ذلِكَ بِما عَصَوا وَكانوا يَعتَدونَ﴾ [المائدة: ٧٧ – ٧٨]  ↺ وهذه الآية تبين حال النصارى.,1
2132,78:7-7,1.0,بماذا ثبت الله الأرض ؟,والجبال أوتادا{7} النبأ,بالجبال.  ⇦ والدليل قوله تعالى: ﴿وَالجِبالَ أَوتادًا﴾ [النبأ: ٧]. ⇦ وقوله تعالى: ﴿وَأَلقى فِي الأَرضِ رَواسِيَ أَن تَميدَ بِكُم وَأَنهارًا وَسُبُلًا لَعَلَّكُم تَهتَدونَ﴾ [النحل: ١٥].,1
2132,16:15-15,2.0,بماذا ثبت الله الأرض ؟,وألقى في الأرض رواسي أن تميد بكم وأنهارا وسبلا لعلكم تهتدون{15} النحل,بالجبال.  ⇦ والدليل قوله تعالى: ﴿وَالجِبالَ أَوتادًا﴾ [النبأ: ٧]. ⇦ وقوله تعالى: ﴿وَأَلقى فِي الأَرضِ رَواسِيَ أَن تَميدَ بِكُم وَأَنهارًا وَسُبُلًا لَعَلَّكُم تَهتَدونَ﴾ [النحل: ١٥].,1
2133,22:47-47,1.0,كم مقدار اليوم عند الله ؟,ويستعجلونك بالعذاب ولن يخلف الله وعده وإن يوما عند ربك كألف سنة مما تعدون{47} الحج,بألف سنة مما نعد . ⇦ والدليل قوله تعالى: ﴿وَإِنَّ يَومًا عِندَ رَبِّكَ كَأَلفِ سَنَةٍ مِمّا تَعُدّونَ﴾ [الحج: ٤٧] .,1
2134,29:41-41,1.0,ما هو أضعف البيوت ؟,مثل الذين اتخذوا من دون الله أولياء كمثل العنكبوت اتخذت بيتا وإن أوهن البيوت لبيت العنكبوت لو كانوا يعلمون{41} العنكبوت,بيت العنكبوت . ⇦ والدليل قوله تعالى: ﴿مَثَلُ الَّذينَ اتَّخَذوا مِن دونِ اللَّهِ أَولِياءَ كَمَثَلِ العَنكَبوتِ اتَّخَذَت بَيتًا وَإِنَّ أَوهَنَ البُيوتِ لَبَيتُ العَنكَبوتِ لَو كانوا يَعلَمونَ﴾ [العنكبوت: ٤١].,1
2135,42:7-7,1.0,ما هي أم القرى ؟,وكذلك أوحينا إليك قرآنا عربيا لتنذر أم القرى ومن حولها وتنذر يوم الجمع لا ريب فيه فريق في الجنة وفريق في السعير{7} الشورى,هي مكة.  ⇦ والدليل قوله تعالى: ﴿وَكَذلِكَ أَوحَينا إِلَيكَ قُرآنًا عَرَبِيًّا لِتُنذِرَ أُمَّ القُرى وَمَن حَولَها وَتُنذِرَ يَومَ الجَمعِ لا رَيبَ فيهِ فَريقٌ فِي الجَنَّةِ وَفَريقٌ فِي السَّعيرِ﴾ [الشورى: ٧] .,1
2136,9:36-36,1.0,كم عدد الشهور ؟,إن عدة الشهور عند الله اثنا عشر شهرا في كتاب الله يوم خلق السماوات والأرض منها أربعة حرم ذلك الدين القيم فلا تظلموا فيهن أنفسكم وقاتلوا المشركين كافة كما يقاتلونكم كافة واعلموا أن الله مع المتقين{36} التوبة,اثنا عشر شهرًا . ⇦ والدليل قوله تعالى: ﴿إِنَّ عِدَّةَ الشُّهورِ عِندَ اللَّهِ اثنا عَشَرَ شَهرًا في كِتابِ اللَّهِ يَومَ خَلَقَ السَّماواتِ وَالأَرضَ مِنها أَربَعَةٌ حُرُمٌ﴾ [التوبة: ٣٦] .,1
2137,23:12-14,1.0,اذكر مراحل الجنين في بطن أمه ؟,ولقد خلقنا الإنسان من سلالة من طين{12} ثم جعلناه نطفة في قرار مكين{13} ثم خلقنا النطفة علقة فخلقنا العلقة مضغة فخلقنا المضغة عظاما فكسونا العظام لحما ثم أنشأناه خلقا آخر فتبارك الله أحسن الخالقين{14} المؤمنون,"أربعون يومًا نطفة، ثم أربعون يومًا علقة، ثم أربعون يومًا مضغه، ثم عظامًا، ثم يكسى العظام لحمًا . ⇦ والدليل قوله تعالى: ﴿وَلَقَد خَلَقنَا الإِنسانَ مِن سُلالَةٍ مِن طين ٍ۝ ثُمَّ جَعَلناهُ نُطفَةً في قَرارٍ مَكين ٍ۝ ثُمَّ خَلَقنَا النُّطفَةَ عَلَقَةً فَخَلَقنَا العَلَقَةَ مُضغَةً فَخَلَقنَا المُضغَةَ عِظامًا فَكَسَونَا العِظامَ لَحمًا ثُمَّ أَنشَأناهُ خَلقًا آخَرَ فَتَبارَكَ اللَّهُ أَحسَنُ الخالِقينَ﴾ [المؤمنون: ١٢ -  ١٤] . ⇦ وَحديث عَبْدِ الله بْنِ مَسْعُودٍ رضي الله عنه، قَالَ: حَدَّثَنَا رَسُولُ الله ﷺ وَهُوَ الصَّادِقُ المَصْدُوقُ: «إِنَّ أَحَدَكُمْ يُجْمَعُ خَلقُهُ فِي بَطْنِ أُمِّهِ أَرْبَعِينَ يَوْمًا، ثُمَّ يَكُونُ فِي ذَلِكَ عَلَقَةً مِثْلَ ذَلِكَ، ثُمَّ يَكُونُ فِي ذَلِكَ مُضْغَةً مِثْلَ ذَلِكَ، ثُمَّ يُرْسَلُ المَلَكُ فَيَنْفُخُ فِيهِ الرُّوحَ، وَيُؤْمَرُ بِأَرْبَعِ كَلِمَاتٍ: بِكَتْبِ رِزْقِهِ، وَأَجَلِهِ، وَعَمَلِهِ، وَشَقِيٌّ أَوْ سَعِيدٌ، فَوَالَّذِي لَا إِلَهَ غَيْرُهُ إِنَّ أَحَدَكُمْ لَيَعْمَلُ بِعَمَلِ أَهْلِ الجَنَّةِ حَتَّى مَا يَكُونُ بَيْنَهُ وَبَيْنَهَا إِلَّا ذِرَاعٌ، فَيَسْبِقُ عَلَيْهِ الكِتَابُ، فَيَعْمَلُ بِعَمَلِ أَهْلِ النَّارِ، فَيَدْخُلُهَا، وَإِنَّ أَحَدَكُمْ لَيَعْمَلُ بِعَمَلِ أَهْلِ النَّارِ، حَتَّى مَا يَكُونُ بَيْنَهُ وَبَيْنَهَا إِلَّا ذِرَاعٌ، فَيَسْبِقُ عَلَيْهِ الكِتَابُ، فَيَعْمَلُ بِعَمَلِ أَهْلِ الجَنَّةِ، فَيَدْخُلُهَا». رواه البخاري (3208), مسلم (2643).",1
2138,43:12-14,1.0,ما هو دعاء الركوب ؟,والذي خلق الأزواج كلها وجعل لكم من الفلك والأنعام ما تركبون{12} لتستووا على ظهوره ثم تذكروا نعمة ربكم إذا استويتم عليه وتقولوا سبحان الذي سخر لنا هذا وما كنا له مقرنين{13} وإنا إلى ربنا لمنقلبون{14} الزخرف,سبحان الذي سخر لنا هذا، وما كنا له مقرنين، وإنا إلى ربنا لمنقلبون. والدليل قوله تعالى: ﴿وَالَّذي خَلَقَ الأَزواجَ كُلَّها وَجَعَلَ لَكُم مِنَ الفُلكِ وَالأَنعامِ ما تَركَبون َ۝ لِتَستَووا عَلى ظُهورِهِ ثُمَّ تَذكُروا نِعمَةَ رَبِّكُم إِذَا استَوَيتُم عَلَيهِ وَتَقولوا سُبحانَ الَّذي سَخَّرَ لَنا هذا وَما كُنّا لَهُ مُقرِنين َ۝ وَإِنّا إِلى رَبِّنا لَمُنقَلِبونَ﴾ [الزخرف: ١٢ – ١٤].,1
2139,35:28-28,1.0,من هم أشد الناس خشية لله ؟,ومن الناس والدواب والأنعام مختلف ألوانه كذلك إنما يخشى الله من عباده العلماء إن الله عزيز غفور{28} فاطر,العلماء وذروتهم الأنبياء. ⇦ والدليل قوله تعالى: ﴿إِنَّما يَخشَى اللَّهَ مِن عِبادِهِ العُلَماءُ إِنَّ اللَّهَ عَزيزٌ غَفورٌ﴾ [فاطر: ٢٨] .  ⇦ وحديث عَائِشَةَ رضي الله عنها، أَنَّ رَجُلًا جَاءَ إِلَى النَّبِيِّ ﷺ يَسْتَفْتِيهِ، وَهِيَ تَسْمَعُ مِنْ وَرَاءِ البَابِ، فَقَالَ: يَا رَسُولَ الله، تُدْرِكُنِي الصَّلَاةُ وَأَنَا جُنُبٌ، أَفَأَصُومُ ؟ فَقَالَ رَسُولُ الله ﷺ: «وَأَنَا تُدْرِكُنِي الصَّلَاةُ وَأَنَا جُنُبٌ فَأَصُومُ» فَقَالَ: لَسْتَ مِثْلَنَا، يَا رَسُولَ الله، قَدْ غَفَرَ الله لَكَ مَا تَقَدَّمَ مِنْ ذَنْبِكَ وَمَا تَأَخَّرَ، فَقَالَ: «وَالله، إِنِّي لَأَرْجُو أَنْ أَكُونَ أَخْشَاكُمْ لِلَّهِ، وَأَعْلَمَكُمْ بِمَا أَتَّقِي». رواه مسلم (1110),1
2140,59:21-21,1.0,هل الجمادات تخشى الله عز وجل ؟,لو أنزلنا هذا القرآن على جبل لرأيته خاشعا متصدعا من خشية الله وتلك الأمثال نضربها للناس لعلهم يتفكرون{21} الحشر,نعم .  ⇦ والدليل قوله تعالى: ﴿لَو أَنزَلنا هذَا القُرآنَ عَلى جَبَلٍ لَرَأَيتَهُ خاشِعًا مُتَصَدِّعًا مِن خَشيَةِ اللَّهِ وَتِلكَ الأَمثالُ نَضرِبُها لِلنّاسِ لَعَلَّهُم يَتَفَكَّرونَ﴾ [الحشر: ٢١] . ,1
2141,67:5-5,1.0,لماذا خلق الله النجوم ؟,ولقد زينا السماء الدنيا بمصابيح وجعلناها رجوما للشياطين وأعتدنا لهم عذاب السعير{5} الملك,لثلاث:  ◐ زينة للسماء. ◐ رجومًا للشياطين. ◐ علامات يهتدى بها. ⇦ والدليل قوله تعالى: ﴿وَلَقَد زَيَّنَّا السَّماءَ الدُّنيا بِمَصابيحَ وَجَعَلناها رُجومًا لِلشَّياطينِ وَأَعتَدنا لَهُم عَذابَ السَّعيرِ﴾ [الملك: ٥].  ⇦ وقوله تعالى: ﴿وَعَلاماتٍ وَبِالنَّجمِ هُم يَهتَدونَ﴾ [النحل: ١٦] .,1
2141,16:16-16,2.0,لماذا خلق الله النجوم ؟,وعلامات وبالنجم هم يهتدون{16} النحل,لثلاث:  ◐ زينة للسماء. ◐ رجومًا للشياطين. ◐ علامات يهتدى بها. ⇦ والدليل قوله تعالى: ﴿وَلَقَد زَيَّنَّا السَّماءَ الدُّنيا بِمَصابيحَ وَجَعَلناها رُجومًا لِلشَّياطينِ وَأَعتَدنا لَهُم عَذابَ السَّعيرِ﴾ [الملك: ٥].  ⇦ وقوله تعالى: ﴿وَعَلاماتٍ وَبِالنَّجمِ هُم يَهتَدونَ﴾ [النحل: ١٦] .,1
2142,16:5-7,1.0,لماذا خلق الله الأنعام ؟,والأنعام خلقها لكم فيها دفء ومنافع ومنها تأكلون{5} ولكم فيها جمال حين تريحون وحين تسرحون{6} وتحمل أثقالكم إلى بلد لم تكونوا بالغيه إلا بشق الأنفس إن ربكم لرءوف رحيم{7} النحل,منها: ✹ للركوب . ✹ ومنها لأكل لحومها وشرب ألبانها . ✹ ومنها لحمل الأثقال إلى البلاد البعيدة . ✹ والانتفاع من جلودها وأصوافها، وغير ذلك من المنافع . ⇦ والدليل قوله تعالى: ﴿وَالأَنعامَ خَلَقَها لَكُم فيها دِفءٌ وَمَنافِعُ وَمِنها تَأكُلون َ۝ وَلَكُم فيها جَمالٌ حينَ تُريحونَ وَحينَ تَسرَحون َ۝ وَتَحمِلُ أَثقالَكُم إِلى بَلَدٍ لَم تَكونوا بالِغيهِ إِلّا بِشِقِّ الأَنفُسِ إِنَّ رَبَّكُم لَرَءوفٌ رَحيمٌ﴾ [النحل: ٥ – ٧] .  ⇦ وقوله تعالى: ﴿وَجَعَلَ لَكُم مِن جُلودِ الأَنعامِ بُيوتًا تَستَخِفّونَها يَومَ ظَعنِكُم وَيَومَ إِقامَتِكُم وَمِن أَصوافِها وَأَوبارِها وَأَشعارِها أَثاثًا وَمَتاعًا إِلى حينٍ﴾ [النحل: ٨٠].,1
2142,16:80-80,2.0,لماذا خلق الله الأنعام ؟,والله جعل لكم من بيوتكم سكنا وجعل لكم من جلود الأنعام بيوتا تستخفونها يوم ظعنكم ويوم إقامتكم ومن أصوافها وأوبارها وأشعارها أثاثا ومتاعا إلى حين{80} النحل,منها: ✹ للركوب . ✹ ومنها لأكل لحومها وشرب ألبانها . ✹ ومنها لحمل الأثقال إلى البلاد البعيدة . ✹ والانتفاع من جلودها وأصوافها، وغير ذلك من المنافع . ⇦ والدليل قوله تعالى: ﴿وَالأَنعامَ خَلَقَها لَكُم فيها دِفءٌ وَمَنافِعُ وَمِنها تَأكُلون َ۝ وَلَكُم فيها جَمالٌ حينَ تُريحونَ وَحينَ تَسرَحون َ۝ وَتَحمِلُ أَثقالَكُم إِلى بَلَدٍ لَم تَكونوا بالِغيهِ إِلّا بِشِقِّ الأَنفُسِ إِنَّ رَبَّكُم لَرَءوفٌ رَحيمٌ﴾ [النحل: ٥ – ٧] .  ⇦ وقوله تعالى: ﴿وَجَعَلَ لَكُم مِن جُلودِ الأَنعامِ بُيوتًا تَستَخِفّونَها يَومَ ظَعنِكُم وَيَومَ إِقامَتِكُم وَمِن أَصوافِها وَأَوبارِها وَأَشعارِها أَثاثًا وَمَتاعًا إِلى حينٍ﴾ [النحل: ٨٠].,1
2143,4:124-124,1.0,ذكر الله عز وجل في القرآن في نواة التمر ثلاثة أشياء فما هي ؟,ومن يعمل من الصالحات من ذكر أو أنثى وهو مؤمن فأولئك يدخلون الجنة ولا يظلمون نقيرا{124} النساء,هي: ❀ النقير: النقرة في ظهر نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَلا يُظلَمونَ نَقيرًا﴾ [النساء: ١٢٤]. ❀ الفتيل: الخيط في وسط نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَلا يُظلَمونَ فَتيلًا﴾ [النساء: ٤٩]. ❀ القطمير: هو اللفافة حول نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَالَّذينَ تَدعونَ مِن دونِهِ ما يَملِكونَ مِن قِطميرٍ﴾ [فاطر: ١٣] .,1
2143,4:49-49,2.0,ذكر الله عز وجل في القرآن في نواة التمر ثلاثة أشياء فما هي ؟,ألم تر إلى الذين يزكون أنفسهم بل الله يزكي من يشاء ولا يظلمون فتيلا{49} النساء,هي: ❀ النقير: النقرة في ظهر نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَلا يُظلَمونَ نَقيرًا﴾ [النساء: ١٢٤]. ❀ الفتيل: الخيط في وسط نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَلا يُظلَمونَ فَتيلًا﴾ [النساء: ٤٩]. ❀ القطمير: هو اللفافة حول نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَالَّذينَ تَدعونَ مِن دونِهِ ما يَملِكونَ مِن قِطميرٍ﴾ [فاطر: ١٣] .,1
2143,35:13-13,3.0,ذكر الله عز وجل في القرآن في نواة التمر ثلاثة أشياء فما هي ؟,يولج الليل في النهار ويولج النهار في الليل وسخر الشمس والقمر كل يجري لأجل مسمى ذلكم الله ربكم له الملك والذين تدعون من دونه ما يملكون من قطمير{13} فاطر,هي: ❀ النقير: النقرة في ظهر نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَلا يُظلَمونَ نَقيرًا﴾ [النساء: ١٢٤]. ❀ الفتيل: الخيط في وسط نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَلا يُظلَمونَ فَتيلًا﴾ [النساء: ٤٩]. ❀ القطمير: هو اللفافة حول نواة التمر .  ⇦ والدليل قوله تعالى: ﴿وَالَّذينَ تَدعونَ مِن دونِهِ ما يَملِكونَ مِن قِطميرٍ﴾ [فاطر: ١٣] .,1
2144,4:69-69,1.0,من هم الذين أنعم الله عليهم ؟,ومن يطع الله والرسول فأولئك مع الذين أنعم الله عليهم من النبيين والصديقين والشهداء والصالحين وحسن أولئك رفيقا{69} النساء,الأنبياء، والصديقون، والشهداء، والصالحون . ⇦ والدليل قوله تعالى: ﴿وَمَن يُطِعِ اللَّهَ وَالرَّسولَ فَأُولئِكَ مَعَ الَّذينَ أَنعَمَ اللَّهُ عَلَيهِم مِنَ النَّبِيّينَ وَالصِّدّيقينَ وَالشُّهَداءِ وَالصّالِحينَ وَحَسُنَ أُولئِكَ رَفيقًا﴾ [النساء: ٦٩] .,1
2145,11:72-72,1.0,من هو البعل ؟,قالت يا ويلتى أألد وأنا عجوز وهذا بعلي شيخا إن هذا لشيء عجيب{72} هود,الزوج . ⇦ والدليل قوله تعالى: ﴿قالَت يا وَيلَتى أَأَلِدُ وَأَنا عَجوزٌ وَهذا بَعلي شَيخًا إِنَّ هذا لَشَيءٌ عَجيبٌ﴾ [هود: ٧٢] .,1
2146,7:179-179,1.0,أين العقل ؟,ولقد ذرأنا لجهنم كثيرا من الجن والإنس لهم قلوب لا يفقهون بها ولهم أعين لا يبصرون بها ولهم آذان لا يسمعون بها أولئك كالأنعام بل هم أضل أولئك هم الغافلون{179} الأعراف,في القلب .   ⇦ والدليل قوله تعالى: ﴿وَلَقَد ذَرَأنا لِجَهَنَّمَ كَثيرًا مِنَ الجِنِّ وَالإِنسِ لَهُم قُلوبٌ لا يَفقَهونَ بِهاَ﴾ [الأعراف: ١٧٩] .,1
2147,33:4-4,1.0,هل يمكن أن يكون للشخص قلبين ؟,ما جعل الله لرجل من قلبين في جوفه وما جعل أزواجكم اللائي تظاهرون منهن أمهاتكم وما جعل أدعياءكم أبناءكم ذلكم قولكم بأفواهكم والله يقول الحق وهو يهدي السبيل{4} الأحزاب,لا .   ⇦ والدليل قوله تعالى: ﴿ما جَعَلَ اللَّهُ لِرَجُلٍ مِن قَلبَينِ في جَوفِهِ﴾ [الأحزاب: ٤].,1
2148,65:12-12,1.0,اذكر بعض الأشياء التي وردت (سبعا) ؟,الله الذي خلق سبع سماوات ومن الأرض مثلهن يتنزل الأمر بينهن لتعلموا أن الله على كل شيء قدير وأن الله قد أحاط بكل شيء علما{12} الطلاق,● السموات سبع . ● الأرضون سبع. ⇦ قال تعالى: ﴿اللَّهُ الَّذي خَلَقَ سَبعَ سَماواتٍ وَمِنَ الأَرضِ مِثلَهُنَّ يَتَنَزَّلُ الأَمرُ بَينَهُنَّ لِتَعلَموا أَنَّ اللَّهَ عَلى كُلِّ شَيءٍ قَديرٌ وَأَنَّ اللَّهَ قَد أَحاطَ بِكُلِّ شَيءٍ عِلمًا﴾ [الطلاق: ١٢] . ● سبعة يظلهم الله في ظله:  ⇦ كما في حديث أَبِي هُرَيْرَةَ رضي الله عنه، عَنِ النَّبِيِّ ﷺ قَالَ: «سَبْعَةٌ يُظِلُّهُمُ الله فِي ظِلِّهِ، يَوْمَ لاَ ظِلَّ إِلَّا ظِلُّهُ: الإِمَامُ العَادِلُ، وَشَابٌّ نَشَأَ فِي عِبَادَةِ رَبِّهِ، وَرَجُلٌ قَلبُهُ مُعَلَّقٌ فِي المَسَاجِدِ، وَرَجُلاَنِ تَحَابَّا فِي الله اجْتَمَعَا عَلَيْهِ وَتَفَرَّقَا عَلَيْهِ، وَرَجُلٌ طَلَبَتْهُ امْرَأَةٌ ذَاتُ مَنْصِبٍ وَجَمَالٍ، فَقَالَ: إِنِّي أَخَافُ الله، وَرَجُلٌ تَصَدَّقَ، أَخْفَى حَتَّى لاَ تَعْلَمَ شِمَالُهُ مَا تُنْفِقُ يَمِينُهُ، وَرَجُلٌ ذَكَرَ الله خَالِيًا فَفَاضَتْ عَيْنَاهُ». رواه البخاري (660)، ومسلم (1031). ● الفاتحة سبع آيات:  ⇦ عَنْ أَبِي سَعِيدِ بْنِ المُعَلَّى رضي الله عنه، قَالَ: مَرَّ بِيَ النَّبِيُّ ﷺ فَقَالَ: «أَلاَ أُعَلِّمُكَ أَعْظَمَ سُورَةٍ فِي القُرْآنِ قَبْلَ أَنْ أَخْرُجَ مِنَ المَسْجِدِ» فَذَهَبَ النَّبِيُّ ﷺ لِيَخْرُجَ مِنَ المَسْجِدِ فَذَكَّرْتُهُ، فَقَالَ: «الحَمْدُ لِلَّهِ رَبِّ العَالَمِينَ. هِيَ السَّبْعُ المَثَانِي، وَالقُرْآنُ العَظِيمُ الَّذِي أُوتِيتُهُ». رواه البخاري (4474). ● الطواف سبعة أشواط . ● السعي سبعة أشواط:  ⇦ عَنِ ابْنِ عُمَرَ رضي الله عنه، أَنَّ رَسُولَ الله ﷺ «قَدِمَ رَسُولُ الله ﷺ فَطَافَ بِالبَيْتِ سَبْعًا، وَصَلَّى خَلفَ المَقَامِ رَكْعَتَيْنِ، وَبَيْنَ الصَّفَا وَالمَرْوَةِ سَبْعًا، وَقَدْ كَانَ لَكُمْ فِي رَسُولِ الله أُسْوَةٌ حَسَنَةٌ». رواه البخاري (395)، ومسلم (1234). ● وفي رمي الجمار سبع حصيات:  ⇦ والدليل حديث جابر الطويل الذي رواه مسلم (1218) في صفة حج النبي ﷺ وفيه «... ثُمَّ سَلَكَ الطَّرِيقَ الوُسْطَى الَّتِي تَخْرُجُ عَلَى الجَمْرَةِ الكُبْرَى، حَتَّى أَتَى الجَمْرَةَ الَّتِي عِنْدَ الشَّجَرَةِ، فَرَمَاهَا بِسَبْعِ حَصَيَاتٍ، يُكَبِّرُ مَعَ كُلِّ حَصَاةٍ مِنْهَا، مِثْلِ حَصَى الخَذْفِ ...». ● وأعضاء السجود سبعة:  ⇦ لحديث ابْنِ عَبَّاسٍ رضي الله عنه، أَنَّ رَسُولَ الله ﷺ قَالَ: «أُمِرْتُ أَنْ أَسْجُدَ عَلَى سَبْعَةِ أَعْظُمٍ الجَبْهَةِ، وَأَشَارَ بِيَدِهِ عَلَى أَنْفِهِ وَاليَدَيْنِ، وَالرِّجْلَيْنِ، وَأَطْرَافِ القَدَمَيْنِ». رواه البخاري (812)، ومسلم (490).,1
2149,3:18-18,1.0,من هم الذين شهدوا على وحدانية الله عز وجل ؟,شهد الله أنه لا إله إلا هو والملائكة وأولو العلم قائما بالقسط لا إله إلا هو العزيز الحكيم{18} آل عمران,الملائكة، وأهل العلم . ⇦ والدليل قوله تعالى: ﴿شَهِدَ اللَّهُ أَنَّهُ لا إِلهَ إِلّا هُوَ وَالمَلائِكَةُ وَأُولُو العِلمِ قائِمًا بِالقِسطِ لا إِلهَ إِلّا هُوَ العَزيزُ الحَكيمُ﴾ [آل عمران: ١٨] .,1
2150,2:159-160,1.0,كيف تكون توبة من كتم العلم، ولم يبلغه للناس ؟,إن الذين يكتمون ما أنزلنا من البينات والهدى من بعد ما بيناه للناس في الكتاب أولئك يلعنهم الله ويلعنهم اللاعنون{159} إلا الذين تابوا وأصلحوا وبينوا فأولئك أتوب عليهم وأنا التواب الرحيم{160} البقرة,عليه أن يتوب، ويصلح، ويبين العلم بحسب الاستطاعة . ⇦ والدليل قوله تعالى: ﴿إِنَّ الَّذينَ يَكتُمونَ ما أَنزَلنا مِنَ البَيِّناتِ وَالهُدى مِن بَعدِ ما بَيَّنّاهُ لِلنّاسِ فِي الكِتابِ أُولئِكَ يَلعَنُهُمُ اللَّهُ وَيَلعَنُهُمُ اللّاعِنون َ۝ إِلَّا الَّذينَ تابوا وَأَصلَحوا وَبَيَّنوا فَأُولئِكَ أَتوبُ عَلَيهِم وَأَنَا التَّوّابُ الرَّحيمُ﴾ [البقرة: ١٥٩ – ١٦٠] .,1
